stage_s,m,batch_idx,load_mode,first_start,second_start,lane,a_mem_pos,b_mem_pos,a_logical,b_logical,pe_a,pe_b,twiddle_w,b*w,out0(a+b*w),out1(a-b*w)
3,8,0,sequential,0,64,22,44,45,98,106,261319588,919722364,1035757310,635176841,896496429,699892764
3,8,0,sequential,0,64,23,46,47,114,122,858761075,676409179,1035757310,683262270,468273328,175498805
3,8,0,sequential,0,64,24,48,49,3,11,451863668,222650004,752543237,604201097,1056064765,921412588
3,8,0,sequential,0,64,25,50,51,19,27,995935947,874281495,752543237,697339517,619525447,298596430
3,8,0,sequential,0,64,26,52,53,35,43,586259413,206940074,752543237,109884232,696143645,476375181
3,8,0,sequential,0,64,27,54,55,51,59,1000808550,693747184,752543237,780067661,707126194,220740889
3,8,0,sequential,0,64,28,56,57,67,75,1047205379,1037923964,752543237,1064547314,1038002676,1056408082
3,8,0,sequential,0,64,29,58,59,83,91,841480603,206277533,752543237,886492897,654223483,1028737723
3,8,0,sequential,0,64,30,60,61,99,107,696176965,528610248,752543237,515646070,138073018,180530895
3,8,0,sequential,0,64,31,62,63,115,123,599460616,154656622,752543237,139453267,738913883,460007349
3,8,0,sequential,0,64,32,64,65,4,12,814421870,449926640,416084698,517616212,258288065,296805658
3,8,0,sequential,0,64,33,66,67,20,28,181217455,40558143,416084698,474414838,655632293,780552634
3,8,0,sequential,0,64,34,68,69,36,44,270807878,990721175,416084698,1041851429,238909290,302706466
3,8,0,sequential,0,64,35,70,71,52,60,769685399,468863758,416084698,553136343,249071725,216549056
3,8,0,sequential,0,64,36,72,73,68,76,31982707,617183243,416084698,1058556854,16789544,47175870
3,8,0,sequential,0,64,37,74,75,84,92,668860229,717552091,416084698,409804527,4914739,259055702
3,8,0,sequential,0,64,38,76,77,100,108,739791098,404677741,416084698,434200535,100241616,305590563
3,8,0,sequential,0,64,39,78,79,116,124,124864919,882735281,416084698,717469715,842334634,481145221
3,8,0,sequential,0,64,40,80,81,5,13,102996200,786042833,388242986,341168214,444164414,835578003
3,8,0,sequential,0,64,41,82,83,21,29,145272102,870497971,388242986,294701112,439973214,924321007
3,8,0,sequential,0,64,42,84,85,37,45,1020945758,837460241,388242986,1009415790,956611531,11529968
3,8,0,sequential,0,64,43,86,87,53,61,106343019,1059172372,388242986,269707959,376050978,910385077
3,8,0,sequential,0,64,44,88,89,69,77,659967906,939897152,388242986,9262419,669230325,650705487
3,8,0,sequential,0,64,45,90,91,85,93,453125119,847913727,388242986,960159457,339534559,566715679
3,8,0,sequential,0,64,46,92,93,101,109,154802925,114913617,388242986,247288900,402091825,981264042
3,8,0,sequential,0,64,47,94,95,117,125,1013104009,408396555,388242986,1046229721,985583713,1040624305
3,8,0,sequential,0,64,48,96,97,6,14,1070794889,732110863,748233433,906275367,903320239,164519522
3,8,0,sequential,0,64,49,98,99,22,30,897209805,148187599,748233433,558572134,382031922,338637671
3,8,0,sequential,0,64,50,100,101,38,46,192984593,169928634,748233433,147294388,340278981,45690205
3,8,0,sequential,0,64,51,102,103,54,62,4569781,714286404,748233433,443491560,448061341,634828238
3,8,0,sequential,0,64,52,104,105,70,78,442343944,811589716,748233433,712087115,80681042,804006846
3,8,0,sequential,0,64,53,106,107,86,94,289785015,1064647424,748233433,668240319,958025334,695294713
3,8,0,sequential,0,64,54,108,109,102,110,389456880,467198830,748233433,869904366,185611229,593302531
3,8,0,sequential,0,64,55,110,111,118,126,549851555,1063665747,748233433,511812419,1061663974,38039136
3,8,0,sequential,0,64,56,112,113,7,15,101606232,1056061713,474130624,844757484,946363716,330598765
3,8,0,sequential,0,64,57,114,115,23,31,719108523,439740009,474130624,61479690,780588213,657628833
3,8,0,sequential,0,64,58,116,117,39,47,335199698,1052702779,474130624,511576864,846776562,897372851
3,8,0,sequential,0,64,59,118,119,55,63,552457707,35868420,474130624,518493915,1070951622,33963792
3,8,0,sequential,0,64,60,120,121,71,79,875264241,205097189,474130624,34131710,909395951,841132531
3,8,0,sequential,0,64,61,122,123,87,95,438611172,389163565,474130624,266466183,705077355,172144989
3,8,0,sequential,0,64,62,124,125,103,111,894269703,33580555,474130624,1023090269,843609955,944929451
3,8,0,sequential,0,64,63,126,127,119,127,424337826,336201564,474130624,561612551,985950377,936475292
3,8,1,sequential,128,192,0,128,129,128,136,968266650,11013105,1,11013105,979279755,957253545
3,8,1,sequential,128,192,1,130,131,144,152,1023496875,478708568,1,478708568,428455426,544788307
3,8,1,sequential,128,192,2,132,133,160,168,375350444,410786899,1,410786899,786137343,1038313562
3,8,1,sequential,128,192,3,134,135,176,184,770900599,826072982,1,826072982,523223564,1018577634
3,8,1,sequential,128,192,4,136,137,192,200,649895880,487772187,1,487772187,63918050,162123693
3,8,1,sequential,128,192,5,138,139,208,216,756371929,742215955,1,742215955,424837867,14155974
3,8,1,sequential,128,192,6,140,141,224,232,198613064,50362590,1,50362590,248975654,148250474
3,8,1,sequential,128,192,7,142,143,240,248,417062337,362102357,1,362102357,779164694,54959980
3,8,1,sequential,128,192,8,144,145,129,137,908985962,904815211,712162816,150903442,1059889404,758082520
3,8,1,sequential,128,192,9,146,147,145,153,196653351,1056309675,712162816,804670637,1001323988,465732731
3,8,1,sequential,128,192,10,148,149,161,169,249737962,651142756,712162816,177932949,427670911,71805013
3,8,1,sequential,128,192,11,150,151,177,185,766473876,199259523,712162816,254051775,1020525651,512422101
3,8,1,sequential,128,192,12,152,153,193,201,1060764043,970345495,712162816,106254804,93268830,954509239
3,8,1,sequential,128,192,13,154,155,209,217,437398934,176979078,712162816,169835577,607234511,267563357
3,8,1,sequential,128,192,14,156,157,225,233,476849694,988656541,712162816,269309267,746158961,207540427
3,8,1,sequential,128,192,15,158,159,241,249,763053405,701325802,712162816,463175596,152478984,299877809
3,8,1,sequential,128,192,16,160,161,130,138,586261160,261518234,1035757310,154037529,740298689,432223631
3,8,1,sequential,128,192,17,162,163,146,154,574959308,566515227,1035757310,910317551,411526842,738391774
3,8,1,sequential,128,192,18,164,165,162,170,230275969,631920700,1035757310,210274458,440550427,20001511
3,8,1,sequential,128,192,19,166,167,178,186,1043134457,157519916,1035757310,1055747891,1025132331,1061136583
3,8,1,sequential,128,192,20,168,169,194,202,487546486,897704614,1035757310,1018982105,432778574,542314398
3,8,1,sequential,128,192,21,170,171,210,218,64312491,965810058,1035757310,745951593,810264084,392110915
3,8,1,sequential,128,192,22,172,173,226,234,1062123467,89362405,1035757310,573772441,562145891,488351026
3,8,1,sequential,128,192,23,174,175,242,250,1059979693,653304893,1035757310,117806904,104036580,942172789
3,8,1,sequential,128,192,24,176,177,131,139,1044644232,456999275,752543237,792718109,763612324,251926123
3,8,1,sequential,128,192,25,178,179,147,155,284914296,781049785,752543237,942456972,153621251,416207341
3,8,1,sequential,128,192,26,180,181,163,171,189142764,552417404,752543237,581998786,771141550,680893995
3,8,1,sequential,128,192,27,182,183,179,187,400416802,429178414,752543237,888623750,215290535,585543069
3,8,1,sequential,128,192,28,184,185,195,203,1055842521,170185728,752543237,168887271,150979775,886955250
3,8,1,sequential,128,192,29,186,187,211,219,621705545,1070539886,752543237,143063182,764768727,478642363
3,8,1,sequential,128,192,30,188,189,227,235,877264545,1034661629,752543237,732338127,535852655,144926418
3,8,1,sequential,128,192,31,190,191,243,251,811158479,1008587209,752543237,1023305251,760713713,861603245
3,8,1,sequential,128,192,32,192,193,132,140,163107074,1046222030,416084698,743900562,907007636,492956529
3,8,1,sequential,128,192,33,194,195,148,156,248305806,481404689,416084698,1042045502,216601291,280010321
3,8,1,sequential,128,192,34,196,197,164,172,4600170,838129609,416084698,1059357166,1063957336,18993021
3,8,1,sequential,128,192,35,198,199,180,188,943995968,846863167,416084698,129719414,1073715382,814276554
3,8,1,sequential,128,192,36,200,201,196,204,665040329,585433999,416084698,833739984,425030296,905050362
3,8,1,sequential,128,192,37,202,203,212,220,862314263,262926255,416084698,764641963,553206209,97672300
3,8,1,sequential,128,192,38,204,205,228,236,254564771,282848907,416084698,211678509,466243280,42886262
3,8,1,sequential,128,192,39,206,207,244,252,78429251,521933930,416084698,762959127,841388378,389220141
3,8,1,sequential,128,192,40,208,209,133,141,351274773,689534528,388242986,34887102,386161875,316387671
3,8,1,sequential,128,192,41,210,211,149,157,987234380,340013043,388242986,519522917,433007280,467711463
3,8,1,sequential,128,192,42,212,213,165,173,962122429,951066390,388242986,223071975,111444387,739050454
3,8,1,sequential,128,192,43,214,215,181,189,318549864,296692560,388242986,289673188,608223052,28876676
3,8,1,sequential,128,192,44,216,217,197,205,1006182182,1005463750,388242986,38119029,1044301211,968063153
3,8,1,sequential,128,192,45,218,219,213,221,48537554,13522838,388242986,124942037,173479591,997345534
3,8,1,sequential,128,192,46,220,221,229,237,575575716,921803374,388242986,535490224,37315923,40085492
3,8,1,sequential,128,192,47,222,223,245,253,623347042,1043791789,388242986,892658558,442255583,804438501
3,8,1,sequential,128,192,48,224,225,134,142,175182958,806325244,748233433,839459273,1014642231,409473702
3,8,1,sequential,128,192,49,226,227,150,158,56177690,318535821,748233433,1003081564,1059259254,126846143
3,8,1,sequential,128,192,50,228,229,166,174,975193527,711439343,748233433,563728297,465171807,411465230
3,8,1,sequential,128,192,51,230,231,182,190,878248086,613288512,748233433,1045519994,850018063,906478109
3,8,1,sequential,128,192,52,232,233,198,206,179291144,411376082,748233433,655663682,834954826,597377479
3,8,1,sequential,128,192,53,234,235,214,222,555881302,829930853,748233433,751195765,233327050,878435554
3,8,1,sequential,128,192,54,236,237,230,238,149462891,841239023,748233433,403533358,552996249,819679550
3,8,1,sequential,128,192,55,238,239,246,254,292328994,332345337,748233433,1056738278,275317255,309340733
3,8,1,sequential,128,192,56,240,241,135,143,391927089,515397997,474130624,495819341,887746430,969857765
3,8,1,sequential,128,192,57,242,243,151,159,327567592,1028636232,474130624,234349669,561917261,93217923
3,8,1,sequential,128,192,58,244,245,167,175,302667419,659947815,474130624,501916934,804584353,874500502
3,8,1,sequential,128,192,59,246,247,183,191,1006614020,612575967,474130624,731495685,664359688,275118335
3,8,1,sequential,128,192,60,248,249,199,207,190269782,532278813,474130624,94060848,284330630,96208934
3,8,1,sequential,128,192,61,250,251,215,223,16067024,800047399,474130624,83054667,99121691,1006762374
3,8,1,sequential,128,192,62,252,253,231,239,265184957,203860945,474130624,775525465,1040710422,563409509
3,8,1,sequential,128,192,63,254,255,247,255,76134063,646762501,474130624,926437990,1002572053,223446090
3,8,2,sequential,256,320,0,256,257,256,264,693029286,419999133,1,419999133,39278402,273030153
3,8,2,sequential,256,320,1,258,259,272,280,1035824890,325334951,1,325334951,287409824,710489939
3,8,2,sequential,256,320,2,260,261,288,296,176209032,295399637,1,295399637,471608669,954559412
3,8,2,sequential,256,320,3,262,263,304,312,539204657,495157212,1,495157212,1034361869,44047445
3,8,2,sequential,256,320,4,264,265,320,328,141247006,677483408,1,677483408,818730414,537513615
3,8,2,sequential,256,320,5,266,267,336,344,520177428,146492866,1,146492866,666670294,373684562
3,8,2,sequential,256,320,6,268,269,352,360,769969559,971191386,1,971191386,667410928,872528190
3,8,2,sequential,256,320,7,270,271,368,376,301040310,270545452,1,270545452,571585762,30494858
3,8,2,sequential,256,320,8,272,273,257,265,348632681,647195498,712162816,234680625,583313306,113952056
3,8,2,sequential,256,320,9,274,275,273,281,887564760,744491918,712162816,191560785,5375528,696003975
3,8,2,sequential,256,320,10,276,277,289,297,648922675,563470823,712162816,357009973,1005932648,291912702
3,8,2,sequential,256,320,11,278,279,305,313,106490227,619400947,712162816,4704688,111194915,101785539
3,8,2,sequential,256,320,12,280,281,321,329,508724505,425836028,712162816,950839882,385814370,631634640
3,8,2,sequential,256,320,13,282,283,337,345,377226060,616493647,712162816,405028342,782254402,1045947735
3,8,2,sequential,256,320,14,284,285,353,361,946084669,527413760,712162816,560791893,433126545,385292776
3,8,2,sequential,256,320,15,286,287,369,377,251495679,444902475,712162816,457496238,708991917,867749458
3,8,2,sequential,256,320,16,288,289,258,266,820322109,350369161,1035757310,433793250,180365342,386528859
3,8,2,sequential,256,320,17,290,291,274,282,140559499,861735317,1035757310,670513031,811072530,543796485
3,8,2,sequential,256,320,18,292,293,290,298,332468047,211930126,1035757310,938387940,197105970,467830124
3,8,2,sequential,256,320,19,294,295,306,314,256754411,686244402,1035757310,17209626,273964037,239544785
3,8,2,sequential,256,320,20,296,297,322,330,966360441,756665418,1035757310,455788571,348398995,510571870
3,8,2,sequential,256,320,21,298,299,338,346,438335559,941038141,1035757310,302960242,741295801,135375317
3,8,2,sequential,256,320,22,300,301,354,362,979247413,319653,1035757310,703671616,609169012,275575797
3,8,2,sequential,256,320,23,302,303,370,378,147217372,783999442,1035757310,326017408,473234780,894949981
3,8,2,sequential,256,320,24,304,305,259,267,428604077,687046582,752543237,277223554,705827631,151380523
3,8,2,sequential,256,320,25,306,307,275,283,117872345,349378713,752543237,897228157,1015100502,294394205
3,8,2,sequential,256,320,26,308,309,291,299,320638113,601500180,752543237,250436109,571074222,70202004
3,8,2,sequential,256,320,27,310,311,307,315,268843625,510785830,752543237,214904699,483748324,53938926
3,8,2,sequential,256,320,28,312,313,323,331,526175336,852581499,752543237,580657883,33083202,1019267470
3,8,2,sequential,256,320,29,314,315,339,347,64720243,111463547,752543237,815095022,879815265,323375238
3,8,2,sequential,256,320,30,316,317,355,363,367958183,592306199,752543237,251071645,619029828,116886538
3,8,2,sequential,256,320,31,318,319,371,379,826766668,999240470,752543237,774713178,527729829,52053490
3,8,2,sequential,256,320,32,320,321,260,268,440601009,241350663,416084698,932782205,299633197,581568821
3,8,2,sequential,256,320,33,322,323,276,284,441004635,6553163,416084698,792130144,159384762,722624508
3,8,2,sequential,256,320,34,324,325,292,300,54860169,601999456,416084698,717690298,772550467,410919888
3,8,2,sequential,256,320,35,326,327,308,316,45345484,563349729,416084698,104471937,149817421,1014623564
3,8,2,sequential,256,320,36,328,329,324,332,868626979,42895439,416084698,1004314274,799191236,938062722
3,8,2,sequential,256,320,37,330,331,340,348,326801139,838391882,416084698,405877959,732679098,994673197
3,8,2,sequential,256,320,38,332,333,356,364,976360760,449039276,416084698,542755743,445366486,433605017
3,8,2,sequential,256,320,39,334,335,372,380,308072457,738901918,416084698,973807577,208130017,408014897
3,8,2,sequential,256,320,40,336,337,261,269,155080981,95040592,388242986,498841841,653922822,729989157
3,8,2,sequential,256,320,41,338,339,277,285,895650409,488007127,388242986,807327137,629227529,88323272
3,8,2,sequential,256,320,42,340,341,293,301,635313462,716841258,388242986,331383773,966697235,303929689
3,8,2,sequential,256,320,43,342,343,309,317,207438523,21682517,388242986,975797598,109486104,305390942
3,8,2,sequential,256,320,44,344,345,325,333,735876694,1050055636,388242986,1018533063,680659740,791093648
3,8,2,sequential,256,320,45,346,347,341,349,1054622458,789179491,388242986,817368588,798241029,237253870
3,8,2,sequential,256,320,46,348,349,357,365,148016282,268104709,388242986,528584019,676600301,693182280
3,8,2,sequential,256,320,47,350,351,373,381,898353862,290131230,388242986,248673016,73276861,649680846
3,8,2,sequential,256,320,48,352,353,262,270,1029727732,563281289,748233433,196584152,152561867,833143580
3,8,2,sequential,256,320,49,354,355,278,286,243255730,313584142,748233433,166956635,410212365,76299095
3,8,2,sequential,256,320,50,356,357,294,302,73851091,61974549,748233433,683977424,757828515,463623684
3,8,2,sequential,256,320,51,358,359,310,318,553564210,616096306,748233433,1064784817,544599010,562529410
3,8,2,sequential,256,320,52,360,361,326,334,972323126,426054961,748233433,821034839,719607948,151288287
3,8,2,sequential,256,320,53,362,363,342,350,540733125,717602129,748233433,821346407,288329515,793136735
3,8,2,sequential,256,320,54,364,365,358,366,659473073,955540385,748233433,82820498,742293571,576652575
3,8,2,sequential,256,320,55,366,367,374,382,322058916,897376312,748233433,812547150,60856049,583261783
3,8,2,sequential,256,320,56,368,369,263,271,854807067,1063381270,474130624,345125998,126183048,509681069
3,8,2,sequential,256,320,57,370,371,279,287,809453952,1066016943,474130624,810740993,546444928,1072462976
3,8,2,sequential,256,320,58,372,373,295,303,466000871,570096609,474130624,153462178,619463049,312538693
3,8,2,sequential,256,320,59,374,375,311,319,879538563,866347285,474130624,481926274,287714820,397612289
3,8,2,sequential,256,320,60,376,377,327,335,40930855,847095183,474130624,519372612,560303467,595308260
3,8,2,sequential,256,320,61,378,379,343,351,817892080,71144553,474130624,695286803,439428866,122605277
3,8,2,sequential,256,320,62,380,381,359,367,437886434,433558521,474130624,182693188,620579622,255193246
3,8,2,sequential,256,320,63,382,383,375,383,918012681,145089503,474130624,120359831,1038372512,797652850
3,8,3,sequential,384,448,0,384,385,384,392,168194648,128703921,1,128703921,296898569,39490727
3,8,3,sequential,384,448,1,386,387,400,408,827182244,489434961,1,489434961,242867188,337747283
3,8,3,sequential,384,448,2,388,389,416,424,212486666,595062966,1,595062966,807549632,691173717
3,8,3,sequential,384,448,3,390,391,432,440,130398008,110445013,1,110445013,240843021,19952995
3,8,3,sequential,384,448,4,392,393,448,456,588028347,1033800783,1,1033800783,548079113,627977581
3,8,3,sequential,384,448,5,394,395,464,472,879569562,290113774,1,290113774,95933319,589455788
3,8,3,sequential,384,448,6,396,397,480,488,131763944,818238874,1,818238874,950002818,387275087
3,8,3,sequential,384,448,7,398,399,496,504,277661506,285306175,1,285306175,562967681,1066105348
3,8,3,sequential,384,448,8,400,401,385,393,1011261412,48222425,712162816,886130354,823641749,125131058
3,8,3,sequential,384,448,9,402,403,401,409,297348621,320954018,712162816,707817475,1005166096,663281163
3,8,3,sequential,384,448,10,404,405,417,425,35292893,400619989,712162816,251300439,286593332,857742471
3,8,3,sequential,384,448,11,406,407,433,441,990024805,986417171,712162816,26792733,1016817538,963232072
3,8,3,sequential,384,448,12,408,409,449,457,690113128,574464632,712162816,939058509,555421620,824804636
3,8,3,sequential,384,448,13,410,411,465,473,269414011,553425785,712162816,528862983,798276994,814301045
3,8,3,sequential,384,448,14,412,413,481,489,545715582,251983835,712162816,773906148,245871713,845559451
3,8,3,sequential,384,448,15,414,415,497,505,991715476,727503715,712162816,350846869,268812328,640868607
3,8,3,sequential,384,448,16,416,417,386,394,352736420,1056119391,1035757310,955989523,234975926,470496914
3,8,3,sequential,384,448,17,418,419,402,410,1024992641,34444013,1035757310,801905389,753148013,223087252
3,8,3,sequential,384,448,18,420,421,418,426,122520389,877181007,1035757310,807721007,930241396,388549399
3,8,3,sequential,384,448,19,422,423,434,442,871799313,376514164,1035757310,693526727,491576023,178272586
3,8,3,sequential,384,448,20,424,425,450,458,185029520,147935980,1035757310,286087756,471117276,972691781
3,8,3,sequential,384,448,21,426,427,466,474,356263663,599067618,1035757310,242735833,598999496,113527830
3,8,3,sequential,384,448,22,428,429,482,490,532529389,740634205,1035757310,1043259167,502038539,563020239
3,8,3,sequential,384,448,23,430,431,498,506,894103407,445287229,1035757310,888107759,708461149,5995648
3,8,3,sequential,384,448,24,432,433,387,395,863198092,552152332,752543237,497988931,287437006,365209161
3,8,3,sequential,384,448,25,434,435,403,411,239990219,471205389,752543237,1073209851,239450053,240530385
3,8,3,sequential,384,448,26,436,437,419,427,974947413,297660829,752543237,121022314,22219710,853925099
3,8,3,sequential,384,448,27,438,439,435,443,502544643,1042613958,752543237,508688773,1011233416,1067605887
3,8,3,sequential,384,448,28,440,441,451,459,73695311,229796806,752543237,646578330,720273641,500866998
3,8,3,sequential,384,448,29,442,443,467,475,68841201,613193540,752543237,960671462,1029512663,181919756
3,8,3,sequential,384,448,30,444,445,483,491,611291352,954776328,752543237,524625215,62166550,86666137
3,8,3,sequential,384,448,31,446,447,499,507,1052599453,552475794,752543237,509661525,488510961,542937928
3,8,3,sequential,384,448,32,448,449,388,396,374602890,905426681,416084698,1004184963,305037836,444167944
3,8,3,sequential,384,448,33,450,451,404,412,209169507,82619566,416084698,82486089,291655596,126683418
3,8,3,sequential,384,448,34,452,453,420,428,853729458,100545926,416084698,218733611,1072463069,634995847
3,8,3,sequential,384,448,35,454,455,436,444,108274887,190935505,416084698,896345015,1004619902,285679889
3,8,3,sequential,384,448,36,456,457,452,460,376331265,644143100,416084698,476424170,852755435,973657112
3,8,3,sequential,384,448,37,458,459,468,476,823704037,153898230,416084698,294713955,44667975,528990082
3,8,3,sequential,384,448,38,460,461,484,492,933875322,953600638,416084698,940393998,800519303,1067231341
3,8,3,sequential,384,448,39,462,463,500,508,339737455,41905049,416084698,809286348,75273786,604201124
3,8,3,sequential,384,448,40,464,465,389,397,446338321,520057286,388242986,456005864,902344185,1064082474
3,8,3,sequential,384,448,41,466,467,405,413,534167007,312275496,388242986,879674842,340091832,728242182
3,8,3,sequential,384,448,42,468,469,421,429,1014088796,573650368,388242986,73702546,14041325,940386250
3,8,3,sequential,384,448,43,470,471,437,445,173903167,1021632982,388242986,597986692,771889859,649666492
3,8,3,sequential,384,448,44,472,473,453,461,813569295,549552006,388242986,967491533,707310811,919827779
3,8,3,sequential,384,448,45,474,475,469,477,397950817,907889675,388242986,163699783,561650600,234251034
3,8,3,sequential,384,448,46,476,477,485,493,148184084,659032766,388242986,681484129,829668213,540449972
3,8,3,sequential,384,448,47,478,479,501,509,960918698,780396409,388242986,1041893622,929062303,992775093
3,8,3,sequential,384,448,48,480,481,390,398,127618364,302283104,748233433,377878708,505497072,823489673
3,8,3,sequential,384,448,49,482,483,406,414,908506548,801491383,748233433,493547838,328304369,414958710
3,8,3,sequential,384,448,50,484,485,422,430,220560131,1015509720,748233433,690432632,910992763,603877516
3,8,3,sequential,384,448,51,486,487,438,446,861326067,841745340,748233433,8381628,869707695,852944439
3,8,3,sequential,384,448,52,488,489,454,462,916117052,565403006,748233433,391214113,233581148,524902939
3,8,3,sequential,384,448,53,490,491,470,478,33863695,1026965328,748233433,233168282,267031977,874445430
3,8,3,sequential,384,448,54,492,493,486,494,341737616,216056152,748233433,1052263128,320250727,363224505
3,8,3,sequential,384,448,55,494,495,502,510,457735279,910840900,748233433,758712160,142697422,772773136
3,8,3,sequential,384,448,56,496,497,391,399,809524494,827339471,474130624,940796719,676571196,942477792
3,8,3,sequential,384,448,57,498,499,407,415,108165619,640209340,474130624,127777525,235943144,1054138111
3,8,3,sequential,384,448,58,500,501,423,431,412340790,252333869,474130624,359882789,772223579,52458001
3,8,3,sequential,384,448,59,502,503,439,447,526860986,1020983215,474130624,383605263,910466249,143255723
3,8,3,sequential,384,448,60,504,505,455,463,434356282,135010635,474130624,974464325,335070590,533641974
3,8,3,sequential,384,448,61,506,507,471,479,345478529,248983676,474130624,801170950,72899462,618057596
3,8,3,sequential,384,448,62,508,509,487,495,786096941,392981880,474130624,230132148,1016229089,555964793
3,8,3,sequential,384,448,63,510,511,503,511,122248259,235688403,474130624,80982991,203231250,41265268
